,Country,Code,Year,Units(Twh),Source,Consumption_Units(Twh)
11046,Netherlands,NLD,2016,20.547026159829997,Wind,8.170458
11047,Netherlands,NLD,2017,26.42202363760201,Wind,10.568801
11048,Netherlands,NLD,2018,26.254694337072007,Wind,10.563645
11049,Netherlands,NLD,2019,28.371753530718003,Wind,11.457694
6760,New Zealand,NZL,1965,27.829966152844005,Hydro,10.0187798
6761,New Zealand,NZL,1966,30.015115678740006,Hydro,10.805433
6762,New Zealand,NZL,1967,31.169071046347998,Hydro,11.2208566
6763,New Zealand,NZL,1968,32.703586162848,Hydro,11.7732816
6764,New Zealand,NZL,1969,32.323026413956,Hydro,11.6362802
6765,New Zealand,NZL,1970,35.19563871204401,Hydro,12.6704198
6766,New Zealand,NZL,1971,39.983325875524,Hydro,14.3939858
6767,New Zealand,NZL,1972,42.401721699128,Hydro,15.2646076
6768,New Zealand,NZL,1973,41.935229103712004,Hydro,15.0966704
6769,New Zealand,NZL,1974,42.191391808642,Hydro,15.18888889
6770,New Zealand,NZL,1975,46.287915919192,Hydro,16.66363636
6771,New Zealand,NZL,1976,43.05278416442201,Hydro,15.4989899
6772,New Zealand,NZL,1977,40.88948271156,Hydro,14.72020202
6773,New Zealand,NZL,1978,43.498912576879995,Hydro,15.65959596
6774,New Zealand,NZL,1979,51.23180292985401,Hydro,18.44343434
6775,New Zealand,NZL,1980,53.79072775477,Hydro,19.36464646
6776,New Zealand,NZL,1981,54.66614928844001,Hydro,19.67979798
6777,New Zealand,NZL,1982,50.844597342312,Hydro,18.3040404
6778,New Zealand,NZL,1983,54.86536389225601,Hydro,19.75151515
6779,New Zealand,NZL,1984,56.602177781706,Hydro,20.37676768
6780,New Zealand,NZL,1985,54.744095461908,Hydro,19.70785859
6781,New Zealand,NZL,1986,61.38254077266,Hydro,22.09769697
6782,New Zealand,NZL,1987,60.912703174568,Hydro,21.92855556
6783,New Zealand,NZL,1988,63.785208250348006,Hydro,22.96265657
6784,New Zealand,NZL,1989,62.66354624190801,Hydro,22.55885859
6785,New Zealand,NZL,1990,64.40367096734,Hydro,23.18530303
6786,New Zealand,NZL,1991,63.595785876588,Hydro,22.89446465
6787,New Zealand,NZL,1992,58.590787705926,Hydro,21.09266667
6788,New Zealand,NZL,1993,65.25810498422001,Hydro,23.49289899
6789,New Zealand,NZL,1994,71.769726304624,Hydro,25.83708081
6790,New Zealand,NZL,1995,76.48549896612802,Hydro,27.53475758
6791,New Zealand,NZL,1996,72.73041735095401,Hydro,26.18292929
6792,New Zealand,NZL,1997,64.606056129248,Hydro,23.25816162
6793,New Zealand,NZL,1998,70.33153765407401,Hydro,25.31933333
6794,New Zealand,NZL,1999,63.665427043412,Hydro,22.91953535
6795,New Zealand,NZL,2000,67.874970133266,Hydro,24.4349697
6796,New Zealand,NZL,2001,59.834422589722,Hydro,21.68116162
6797,New Zealand,NZL,2002,68.200284282406,Hydro,24.87302496
6798,New Zealand,NZL,2003,64.35702926335999,Hydro,23.62279654
6799,New Zealand,NZL,2004,73.73914926905,Hydro,27.24008748
6800,New Zealand,NZL,2005,62.748221031869996,Hydro,23.32755525
6801,New Zealand,NZL,2006,63.010230963699996,Hydro,23.57322045
6802,New Zealand,NZL,2007,62.795125791616,Hydro,23.64049908
6803,New Zealand,NZL,2008,58.991466359802,Hydro,22.34733764
6804,New Zealand,NZL,2009,63.533461382284,Hydro,24.21744122
6805,New Zealand,NZL,2010,64.471003521206,Hydro,24.72650624
6806,New Zealand,NZL,2011,65.073427614256,Hydro,25.11066724
6807,New Zealand,NZL,2012,58.976282458766,Hydro,22.89665603
6808,New Zealand,NZL,2013,58.96002300131401,Hydro,23.02907294
6809,New Zealand,NZL,2014,61.887329787602,Hydro,24.31806076
6810,New Zealand,NZL,2015,62.054964643931996,Hydro,24.52994288
6811,New Zealand,NZL,2016,65.18979826290801,Hydro,25.92251076
6812,New Zealand,NZL,2017,62.948851747930014,Hydro,25.1795206
6813,New Zealand,NZL,2018,65.339748660646,Hydro,26.28961903
6814,New Zealand,NZL,2019,63.35502151731001,Hydro,25.58539259
2470,New Zealand,NZL,1965,0.0,Solar,0.0
2471,New Zealand,NZL,1966,0.0,Solar,0.0
2472,New Zealand,NZL,1967,0.0,Solar,0.0
2473,New Zealand,NZL,1968,0.0,Solar,0.0
2474,New Zealand,NZL,1969,0.0,Solar,0.0
2475,New Zealand,NZL,1970,0.0,Solar,0.0
2476,New Zealand,NZL,1971,0.0,Solar,0.0
2477,New Zealand,NZL,1972,0.0,Solar,0.0
2478,New Zealand,NZL,1973,0.0,Solar,0.0
2479,New Zealand,NZL,1974,0.0,Solar,0.0
2480,New Zealand,NZL,1975,0.0,Solar,0.0
2481,New Zealand,NZL,1976,0.0,Solar,0.0
2482,New Zealand,NZL,1977,0.0,Solar,0.0
2483,New Zealand,NZL,1978,0.0,Solar,0.0
2484,New Zealand,NZL,1979,0.0,Solar,0.0
2485,New Zealand,NZL,1980,0.0,Solar,0.0
2486,New Zealand,NZL,1981,0.0,Solar,0.0
2487,New Zealand,NZL,1982,0.0,Solar,0.0
2488,New Zealand,NZL,1983,0.0,Solar,0.0
2489,New Zealand,NZL,1984,0.0,Solar,0.0
2490,New Zealand,NZL,1985,0.0,Solar,0.0
2491,New Zealand,NZL,1986,0.0,Solar,0.0
2492,New Zealand,NZL,1987,0.0,Solar,0.0
2493,New Zealand,NZL,1988,0.0,Solar,0.0
2494,New Zealand,NZL,1989,0.0,Solar,0.0
2495,New Zealand,NZL,1990,0.0,Solar,0.0
2496,New Zealand,NZL,1991,0.0,Solar,0.0
2497,New Zealand,NZL,1992,0.0,Solar,0.0
2498,New Zealand,NZL,1993,0.0,Solar,0.0
2499,New Zealand,NZL,1994,0.0,Solar,0.0
2500,New Zealand,NZL,1995,0.0,Solar,0.0
2501,New Zealand,NZL,1996,0.0,Solar,0.0
2502,New Zealand,NZL,1997,0.0,Solar,0.0
2503,New Zealand,NZL,1998,0.0,Solar,0.0
2504,New Zealand,NZL,1999,0.0,Solar,0.0
2505,New Zealand,NZL,2000,0.0,Solar,0.0
2506,New Zealand,NZL,2001,0.0,Solar,0.0
2507,New Zealand,NZL,2002,0.0,Solar,0.0
2508,New Zealand,NZL,2003,0.0,Solar,0.0
2509,New Zealand,NZL,2004,0.0,Solar,0.0
2510,New Zealand,NZL,2005,0.0,Solar,0.0
2511,New Zealand,NZL,2006,0.0,Solar,0.0
2512,New Zealand,NZL,2007,0.009046923904200001,Solar,0.003405895
2513,New Zealand,NZL,2008,0.0091219795198,Solar,0.003455616
2514,New Zealand,NZL,2009,0.0094178686454,Solar,0.003589863
2515,New Zealand,NZL,2010,0.009982369097,Solar,0.003828525
2516,New Zealand,NZL,2011,0.010694647444599999,Solar,0.004126869
2517,New Zealand,NZL,2012,0.0124227599382,Solar,0.004822949
2518,New Zealand,NZL,2013,0.0177021808284,Solar,0.006914256
2519,New Zealand,NZL,2014,0.047014204277999995,Solar,0.018473759
2520,New Zealand,NZL,2015,0.091795073436,Solar,0.036285998
2521,New Zealand,NZL,2016,0.14216289150800002,Solar,0.056530588
2522,New Zealand,NZL,2017,0.19081348598400005,Solar,0.076325376
2523,New Zealand,NZL,2018,0.24693575310400004,Solar,0.099355302
2524,New Zealand,NZL,2019,0.31419191801999996,Solar,0.126883721
11050,New Zealand,NZL,1965,0.0,Wind,0.0
11051,New Zealand,NZL,1966,0.0,Wind,0.0
11052,New Zealand,NZL,1967,0.0,Wind,0.0
11053,New Zealand,NZL,1968,0.0,Wind,0.0
11054,New Zealand,NZL,1969,0.0,Wind,0.0
11055,New Zealand,NZL,1970,0.0,Wind,0.0
11056,New Zealand,NZL,1971,0.0,Wind,0.0
11057,New Zealand,NZL,1972,0.0,Wind,0.0
11058,New Zealand,NZL,1973,0.0,Wind,0.0
11059,New Zealand,NZL,1974,0.0,Wind,0.0
11060,New Zealand,NZL,1975,0.0,Wind,0.0
11061,New Zealand,NZL,1976,0.0,Wind,0.0
11062,New Zealand,NZL,1977,0.0,Wind,0.0
11063,New Zealand,NZL,1978,0.0,Wind,0.0
11064,New Zealand,NZL,1979,0.0,Wind,0.0
11065,New Zealand,NZL,1980,0.0,Wind,0.0
11066,New Zealand,NZL,1981,0.0,Wind,0.0
11067,New Zealand,NZL,1982,0.0,Wind,0.0
11068,New Zealand,NZL,1983,0.0,Wind,0.0
11069,New Zealand,NZL,1984,0.0,Wind,0.0
11070,New Zealand,NZL,1985,0.0,Wind,0.0
11071,New Zealand,NZL,1986,0.0,Wind,0.0
11072,New Zealand,NZL,1987,0.0,Wind,0.0
11073,New Zealand,NZL,1988,0.0,Wind,0.0
11074,New Zealand,NZL,1989,0.0,Wind,0.0
11075,New Zealand,NZL,1990,0.0,Wind,0.0
11076,New Zealand,NZL,1991,0.0,Wind,0.0
11077,New Zealand,NZL,1992,0.00191919320202,Wind,0.000690909
11078,New Zealand,NZL,1993,0.0027384994130200003,Wind,0.000985859
11079,New Zealand,NZL,1994,0.0028058355780000003,Wind,0.001010101
11080,New Zealand,NZL,1995,0.0028058355780000003,Wind,0.001010101
11081,New Zealand,NZL,1996,0.023128518502800004,Wind,0.008326263
11082,New Zealand,NZL,1997,0.037760030208,Wind,0.013593556
11083,New Zealand,NZL,1998,0.061304771266000015,Wind,0.022069697000000003
11084,New Zealand,NZL,1999,0.108313697762,Wind,0.038992929
11085,New Zealand,NZL,2000,0.33391165601800005,Wind,0.120208081
11086,New Zealand,NZL,2001,0.383570862412,Wind,0.138987879
11087,New Zealand,NZL,2002,0.426325063282,Wind,0.155483175
11088,New Zealand,NZL,2003,0.399230597162,Wind,0.146540963
11089,New Zealand,NZL,2004,0.97868272739,Wind,0.361536664
11090,New Zealand,NZL,2005,1.652621599874,Wind,0.614385909
11091,New Zealand,NZL,2006,1.66315966386,Wind,0.622216866
11092,New Zealand,NZL,2007,2.469995309328,Wind,0.929879852
11093,New Zealand,NZL,2008,2.7940675130300003,Wind,1.058457695
11094,New Zealand,NZL,2009,3.873434487634,Wind,1.476460904
11095,New Zealand,NZL,2010,4.268713137190001,Wind,1.637175763
11096,New Zealand,NZL,2011,5.07206516876,Wind,1.957218921
11097,New Zealand,NZL,2012,5.355507895514,Wind,2.07919556
11098,New Zealand,NZL,2013,5.176479696736001,Wind,2.021870415
11099,New Zealand,NZL,2014,5.627370335226001,Wind,2.211223767
11100,New Zealand,NZL,2015,5.980690617882002,Wind,2.364129919
11101,New Zealand,NZL,2016,5.861212744522001,Wind,2.330692112
11102,New Zealand,NZL,2017,5.216005006134001,Wind,2.086400354
11103,New Zealand,NZL,2018,5.139424111536,Wind,2.067860756
11104,New Zealand,NZL,2019,5.5843797452779995,Wind,2.255204789
6815,North America,,1965,905.3481851113021,Hydro,325.92508589999994
6816,North America,,1966,947.375499844238,Hydro,341.0549071000001
6817,North America,,1967,1033.783641192918,Hydro,372.1618131
6818,North America,,1968,1047.2139074926781,Hydro,376.9967051
6819,North America,,1969,1166.8690507167164,Hydro,420.0725222
6820,North America,,1970,1185.0964083541462,Hydro,426.6343657
6821,North America,,1971,1248.02044008222,Hydro,449.286999
6822,North America,,1972,1321.9065794688622,Hydro,475.8859879
6823,North America,,1973,1358.99470108378,Hydro,489.237701
6824,North America,,1974,1485.1668867436701,Hydro,534.6596515
6825,North America,,1975,1455.1867785929364,Hydro,523.8668212
6826,North America,,1976,1443.7968844810282,Hydro,519.7664626000002
6827,North America,,1977,1292.2156437716878,Hydro,465.1972596
6828,North America,,1978,1493.8887203877978,Hydro,537.7995091
6829,North America,,1979,1522.4021326429538,Hydro,548.0643292999998
6830,North America,,1980,1527.9459754113584,Hydro,550.0601111000002
6831,North America,,1981,1547.6200203172482,Hydro,557.1427616000002
6832,North America,,1982,1656.2466197184585,Hydro,596.2483061
6833,North America,,1983,1737.119809972514,Hydro,625.3626312999999
6834,North America,,1984,1770.3159645849719,Hydro,637.3132373999998
6835,North America,,1985,1720.153190843674,Hydro,619.2546533
6836,North America,,1986,1746.9665884054862,Hydro,628.9074687000002
6837,North America,,1987,1641.394061447532,Hydro,590.9013894
6838,North America,,1988,1549.0450186794683,Hydro,557.6557606
6839,North America,,1989,1640.3571920069262,Hydro,590.5281167
6840,North America,,1990,1701.2379771004041,Hydro,612.4451818
6841,North America,,1991,1714.5215657828219,Hydro,617.2272699
6842,North America,,1992,1648.3736153645038,Hydro,593.4140267999999
6843,North America,,1993,1744.77854582172,Hydro,628.119774
6844,North America,,1994,1687.4130763182702,Hydro,607.4682215
6845,North America,,1995,1869.1076513960363,Hydro,672.8782162
6846,North America,,1996,2037.440053006294,Hydro,733.4778322999998
6847,North America,,1997,2030.5984011440885,Hydro,731.0148396000002
6848,North America,,1998,1882.090792893652,Hydro,677.5521434
6849,North America,,1999,1928.6634445961881,Hydro,694.3182846
6850,North America,,2000,1840.546773269574,Hydro,662.5963082999998
6851,North America,,2001,1573.5951074861903,Hydro,570.1963592999998
6852,North America,,2002,1733.737635322332,Hydro,632.3038082
6853,North America,,2003,1705.3480203884362,Hydro,625.9625373
6854,North America,,2004,1694.9376262267942,Hydro,626.1293987
6855,North America,,2005,1764.808369345566,Hydro,656.0929394999998
6856,North America,,2006,1787.88227474912,Hydro,668.8777747
6857,North America,,2007,1694.7026585388205,Hydro,638.0051963999998
6858,North America,,2008,1762.7364285213482,Hydro,667.7655010999998
6859,North America,,2009,1749.696204755844,Hydro,666.9424904
6860,North America,,2010,1683.881272937274,Hydro,645.8174774
6861,North America,,2011,1886.81877195381,Hydro,728.0894847999998
6862,North America,,2012,1767.5064865040586,Hydro,686.2078517000001
6863,North America,,2013,1757.2485016310102,Hydro,686.3600421
6864,North America,,2014,1723.2738886180082,Hydro,677.1447275
6865,North America,,2015,1668.4752531124686,Hydro,659.5379254
6866,North America,,2016,1709.7925653329585,Hydro,679.8934409
6867,North America,,2017,1808.1057350945418,Hydro,723.2417154
6868,North America,,2018,1759.3496738675021,Hydro,707.8789495
6869,North America,,2019,1676.2156359714359,Hydro,676.9255853999998
2525,North America,,1965,0.0,Solar,0.0
2526,North America,,1966,0.0,Solar,0.0
2527,North America,,1967,0.0,Solar,0.0
2528,North America,,1968,0.0,Solar,0.0
2529,North America,,1969,0.0,Solar,0.0
2530,North America,,1970,0.0,Solar,0.0
2531,North America,,1971,0.0,Solar,0.0
2532,North America,,1972,0.0,Solar,0.0
2533,North America,,1973,0.0,Solar,0.0
2534,North America,,1974,0.0,Solar,0.0
2535,North America,,1975,0.0,Solar,0.0
2536,North America,,1976,0.0,Solar,0.0
2537,North America,,1977,0.0,Solar,0.0
2538,North America,,1978,0.0,Solar,0.0
2539,North America,,1979,0.0,Solar,0.0
2540,North America,,1980,0.0,Solar,0.0
2541,North America,,1981,0.0,Solar,0.0
2542,North America,,1982,0.0,Solar,0.0
2543,North America,,1983,0.00833334,Solar,0.003
2544,North America,,1984,0.0147250395578,Solar,0.00530101
2545,North America,,1985,0.029826134972000002,Solar,0.010737374
2546,North America,,1986,0.039371420386000014,Solar,0.014173737
2547,North America,,1987,0.029452801339999998,Solar,0.01060303
2548,North America,,1988,0.025516298190800004,Solar,0.009185859
2549,North America,,1989,0.7031458402940001,Solar,0.253132323
2550,North America,,1990,1.0327644373220002,Solar,0.371794949
2551,North America,,1991,1.334036900562,Solar,0.480252873
2552,North America,,1992,1.149715086438,Solar,0.413897109
2553,North America,,1993,1.3367080138100005,Solar,0.481214524
2554,North America,,1994,1.4136827976120003,Solar,0.508925425
2555,North America,,1995,1.4536503295860002,Solar,0.523313678
2556,North America,,1996,1.5367678960800002,Solar,0.553235954
2557,North America,,1997,1.515676490318,Solar,0.545643096
2558,North America,,1998,1.504902870588,Solar,0.541764609
2559,North America,,1999,1.4961267524559998,Solar,0.538605228
2560,North America,,2000,1.505372593186,Solar,0.541933707
2561,North America,,2001,1.6611718844920005,Solar,0.601930003
2562,North America,,2002,1.733821664834,Solar,0.63233444
2563,North America,,2003,1.7475244535740002,Solar,0.641443792
2564,North America,,2004,1.952824062258,Solar,0.7213955959999999
2565,North America,,2005,2.0883502817900004,Solar,0.776374318
2566,North America,,2006,2.2910359994940004,Solar,0.85711634
2567,North America,,2007,3.0104843528300003,Solar,1.133357867
2568,North America,,2008,4.453429673852,Solar,1.687062564
2569,North America,,2009,5.803774087460001,Solar,2.212260394
2570,North America,,2010,8.599702990868003,Solar,3.2982364210000004
2571,North America,,2011,13.868238316804,Solar,5.351504128
2572,North America,,2012,25.72414696819,Solar,9.987013756
2573,North America,,2013,45.174196139328004,Solar,17.64449548
2574,North America,,2014,80.30969702548401,Solar,31.55696162
2575,North America,,2015,107.68512559247604,Solar,42.56726263
2576,North America,,2016,148.232562474844,Solar,58.9441953
2577,North America,,2017,207.06239064978,Solar,82.82488995
2578,North America,,2018,251.8741456658221,Solar,101.3422222
2579,North America,,2019,309.806143122494,Solar,125.1126051
11105,North America,,1965,0.0,Wind,0.0
11106,North America,,1966,0.0,Wind,0.0
11107,North America,,1967,0.0,Wind,0.0
11108,North America,,1968,0.0,Wind,0.0
11109,North America,,1969,0.0,Wind,0.0
11110,North America,,1970,0.0,Wind,0.0
11111,North America,,1971,0.0,Wind,0.0
11112,North America,,1972,0.0,Wind,0.0
11113,North America,,1973,0.0,Wind,0.0
11114,North America,,1974,0.0,Wind,0.0
11115,North America,,1975,0.0,Wind,0.0
11116,North America,,1976,0.0,Wind,0.0
11117,North America,,1977,0.0,Wind,0.0
11118,North America,,1978,0.0,Wind,0.0
11119,North America,,1979,0.0,Wind,0.0
11120,North America,,1980,0.0,Wind,0.0
11121,North America,,1981,0.0,Wind,0.0
11122,North America,,1982,0.0,Wind,0.0
11123,North America,,1983,0.007485978210999999,Wind,0.0026949490000000003
11124,North America,,1984,0.018209903456800004,Wind,0.006555556
11125,North America,,1985,0.018945015156,Wind,0.006820201999999999
11126,North America,,1986,0.014531428291800003,Wind,0.005231313
11127,North America,,1987,0.012713260170600002,Wind,0.004576768
11128,North America,,1988,0.0052216708439999995,Wind,0.001879798
11129,North America,,1989,5.928829187503999,Wind,2.134376768
11130,North America,,1990,7.832469877082,Wind,2.819686869
11131,North America,,1991,8.288000519284001,Wind,2.983677778
11132,North America,,1992,8.268589670422001,Wind,2.976689899
11133,North America,,1993,8.600531602642,Wind,3.096188889
11134,North America,,1994,9.849808713174,Wind,3.5459282830000003
11135,North America,,1995,9.061716138256001,Wind,3.262215152
11136,North America,,1996,9.263164077192,Wind,3.334736364
11137,North America,,1997,9.43125060055,Wind,3.395247475
11138,North America,,1998,8.703503073908001,Wind,3.133258586
11139,North America,,1999,13.089819638514,Wind,4.712331313
11140,North America,,2000,16.479898183908,Wind,5.932758586
11141,North America,,2001,19.738740235424004,Wind,7.152384848
11142,North America,,2002,29.845631654264,Wind,10.88486869
11143,North America,,2003,32.718135341153996,Wind,12.00947071
11144,North America,,2004,41.286230528958,Wind,15.25160707
11145,North America,,2005,52.617875983156004,Wind,19.56145354
11146,North America,,2006,78.45322942920002,Wind,29.35071414
11147,North America,,2007,100.998972188002,Wind,38.02311206
11148,North America,,2008,158.29503885815203,Wind,59.96583737
11149,North America,,2009,214.783788215782,Wind,81.87046086
11150,North America,,2010,275.263678821878,Wind,105.5716323
11151,North America,,2011,345.25420703647796,Wind,133.2273992
11152,North America,,2012,405.02260040670996,Wind,157.2439426
11153,North America,,2013,473.29953752821604,Wind,184.8650833
11154,North America,,2014,515.938833861848,Wind,202.7334502
11155,North America,,2015,577.6879952055821,Wind,228.3564836
11156,North America,,2016,680.4950232844719,Wind,270.59662810000003
11157,North America,,2017,747.5125293984341,Wind,299.0047726
11158,North America,,2018,799.4948084842241,Wind,321.6788303
11159,North America,,2019,878.7421260486941,Wind,354.8726162
6870,Norway,NOR,1965,137.36677656,Hydro,49.452
6871,Norway,NOR,1966,135.40010832000002,Hydro,48.744
6872,Norway,NOR,1967,148.05845178,Hydro,53.301
6873,Norway,NOR,1968,167.2362449,Hydro,60.205
6874,Norway,NOR,1969,159.36401638000004,Hydro,57.371
6875,Norway,NOR,1970,160.57790624000003,Hydro,57.808
6876,Norway,NOR,1971,175.68069609999998,Hydro,63.245
6877,Norway,NOR,1972,187.26959426,Hydro,67.417
6878,Norway,NOR,1973,202.40849526,Hydro,72.867
6879,Norway,NOR,1974,212.76961466,Hydro,76.597
6880,Norway,NOR,1975,214.8057274,Hydro,77.33
6881,Norway,NOR,1976,227.59184874,Hydro,81.93299999999998
6882,Norway,NOR,1977,200.06127116,Hydro,72.02199999999998
6883,Norway,NOR,1978,224.18351268,Hydro,80.706
6884,Norway,NOR,1979,246.38353044,Hydro,88.698
6885,Norway,NOR,1980,232.25851914,Hydro,83.613
6886,Norway,NOR,1981,257.87242852,Hydro,92.834
6887,Norway,NOR,1982,256.94187222,Hydro,92.499
6888,Norway,NOR,1983,293.57801264,Hydro,105.688
6889,Norway,NOR,1984,294.17523534,Hydro,105.903
6890,Norway,NOR,1985,284.39744974,Hydro,102.383
6891,Norway,NOR,1986,267.22521378000005,Hydro,96.201
6892,Norway,NOR,1987,286.86967394,Hydro,103.273
6893,Norway,NOR,1988,302.38079746000005,Hydro,108.857
6894,Norway,NOR,1989,328.88915200000014,Hydro,118.4
6895,Norway,NOR,1990,336.51415810000003,Hydro,121.145
6896,Norway,NOR,1991,305.92802252,Hydro,110.134
6897,Norway,NOR,1992,324.08637038000006,Hydro,116.671
6898,Norway,NOR,1993,331.20304274,Hydro,119.233
6899,Norway,NOR,1994,310.11969254,Hydro,111.643
6900,Norway,NOR,1995,337.5836034,Hydro,121.53
6901,Norway,NOR,1996,288.50578636000006,Hydro,103.862
6902,Norway,NOR,1997,304.9307995000001,Hydro,109.775
6903,Norway,NOR,1998,321.39747934,Hydro,115.703
6904,Norway,NOR,1999,337.36693656000006,Hydro,121.452
6905,Norway,NOR,2000,393.93920404000005,Hydro,141.81799999999996
6906,Norway,NOR,2001,332.446856790606,Hydro,120.463
6907,Norway,NOR,2002,354.72996128374206,Hydro,129.372
6908,Norway,NOR,2003,287.36561461453,Hydro,105.48
6909,Norway,NOR,2004,294.471095576688,Hydro,108.781
6910,Norway,NOR,2005,364.98383615350207,Hydro,135.688
6911,Norway,NOR,2006,319.06833692113213,Hydro,119.369
6912,Norway,NOR,2007,355.024034019,Hydro,133.656
6913,Norway,NOR,2008,367.041908633292,Hydro,139.04399999999998
6914,Norway,NOR,2009,328.674799884074,Hydro,125.283
6915,Norway,NOR,2010,304.409752694274,Hydro,116.75
6916,Norway,NOR,2011,311.729974939336,Hydro,120.291
6917,Norway,NOR,2012,365.0830192884041,Hydro,141.738
6918,Norway,NOR,2013,328.105383039652,Hydro,128.154
6919,Norway,NOR,2014,344.680365466294,Hydro,135.439
6920,Norway,NOR,2015,347.34164703976205,Hydro,137.30200000000002
6921,Norway,NOR,2016,358.152061799198,Hydro,142.418
6922,Norway,NOR,2017,354.88778391000005,Hydro,141.955
6923,Norway,NOR,2018,345.44641024579613,Hydro,138.991268
6924,Norway,NOR,2019,310.162431740858,Hydro,125.2564892
2580,Norway,NOR,1965,0.0,Solar,0.0
2581,Norway,NOR,1966,0.0,Solar,0.0
2582,Norway,NOR,1967,0.0,Solar,0.0
2583,Norway,NOR,1968,0.0,Solar,0.0
2584,Norway,NOR,1969,0.0,Solar,0.0
2585,Norway,NOR,1970,0.0,Solar,0.0
2586,Norway,NOR,1971,0.0,Solar,0.0
2587,Norway,NOR,1972,0.0,Solar,0.0
2588,Norway,NOR,1973,0.0,Solar,0.0
2589,Norway,NOR,1974,0.0,Solar,0.0
2590,Norway,NOR,1975,0.0,Solar,0.0
2591,Norway,NOR,1976,0.0,Solar,0.0
2592,Norway,NOR,1977,0.0,Solar,0.0
2593,Norway,NOR,1978,0.0,Solar,0.0
2594,Norway,NOR,1979,0.0,Solar,0.0
2595,Norway,NOR,1980,0.0,Solar,0.0
2596,Norway,NOR,1981,0.0,Solar,0.0
2597,Norway,NOR,1982,0.0,Solar,0.0
2598,Norway,NOR,1983,0.0,Solar,0.0
2599,Norway,NOR,1984,0.0,Solar,0.0
2600,Norway,NOR,1985,0.0,Solar,0.0
2601,Norway,NOR,1986,0.0,Solar,0.0
2602,Norway,NOR,1987,0.0,Solar,0.0
2603,Norway,NOR,1988,0.0,Solar,0.0
2604,Norway,NOR,1989,0.0,Solar,0.0
2605,Norway,NOR,1990,0.0,Solar,0.0
2606,Norway,NOR,1991,0.0,Solar,0.0
2607,Norway,NOR,1992,0.0,Solar,0.0
2608,Norway,NOR,1993,0.0,Solar,0.0
2609,Norway,NOR,1994,0.0,Solar,0.0
2610,Norway,NOR,1995,0.0,Solar,0.0
2611,Norway,NOR,1996,0.0,Solar,0.0
2612,Norway,NOR,1997,0.0,Solar,0.0
2613,Norway,NOR,1998,0.0,Solar,0.0
2614,Norway,NOR,1999,0.0,Solar,0.0
2615,Norway,NOR,2000,0.014722233999999999,Solar,0.0053
2616,Norway,NOR,2001,0.014626622812399999,Solar,0.0053
2617,Norway,NOR,2002,0.014532261625800003,Solar,0.0053
2618,Norway,NOR,2003,0.016891041290599998,Solar,0.0062
2619,Norway,NOR,2004,0.016783457871200003,Solar,0.0062
2620,Norway,NOR,2005,0.016677235563999998,Solar,0.0062
2621,Norway,NOR,2006,0.0189780151824,Solar,0.0071
2622,Norway,NOR,2007,0.0188594039764,Solar,0.0071
2623,Norway,NOR,2008,0.019534182294,Solar,0.0074
2624,Norway,NOR,2009,0.020200627271599998,Solar,0.0077
2625,Norway,NOR,2010,0.0211196557846,Solar,0.0081
2626,Norway,NOR,2011,0.0220274620664,Solar,0.0085
2627,Norway,NOR,2012,0.0229242683394,Solar,0.0089
2628,Norway,NOR,2013,0.025090381183400002,Solar,0.0098
2629,Norway,NOR,2014,0.029520856949999997,Solar,0.0116
2630,Norway,NOR,2015,0.033898916008000005,Solar,0.0134
2631,Norway,NOR,2016,0.059851992326,Solar,0.0238
2632,Norway,NOR,2017,0.101883970396,Solar,0.040753574
2633,Norway,NOR,2018,0.21164822487399998,Solar,0.08515723800000001
2634,Norway,NOR,2019,0.27869105628600005,Solar,0.112546993
11160,Norway,NOR,1965,0.0,Wind,0.0
11161,Norway,NOR,1966,0.0,Wind,0.0
11162,Norway,NOR,1967,0.0,Wind,0.0
11163,Norway,NOR,1968,0.0,Wind,0.0
11164,Norway,NOR,1969,0.0,Wind,0.0
11165,Norway,NOR,1970,0.0,Wind,0.0
11166,Norway,NOR,1971,0.0,Wind,0.0
11167,Norway,NOR,1972,0.0,Wind,0.0
11168,Norway,NOR,1973,0.0,Wind,0.0
11169,Norway,NOR,1974,0.0,Wind,0.0
11170,Norway,NOR,1975,0.0,Wind,0.0
11171,Norway,NOR,1976,0.0,Wind,0.0
11172,Norway,NOR,1977,0.0,Wind,0.0
11173,Norway,NOR,1978,0.0,Wind,0.0
11174,Norway,NOR,1979,0.0,Wind,0.0
11175,Norway,NOR,1980,0.0,Wind,0.0
11176,Norway,NOR,1981,0.0,Wind,0.0
11177,Norway,NOR,1982,0.0,Wind,0.0
11178,Norway,NOR,1983,0.0,Wind,0.0
11179,Norway,NOR,1984,0.0,Wind,0.0
11180,Norway,NOR,1985,0.0,Wind,0.0
11181,Norway,NOR,1986,0.0,Wind,0.0
11182,Norway,NOR,1987,0.0,Wind,0.0
11183,Norway,NOR,1988,0.0,Wind,0.0
11184,Norway,NOR,1989,0.0,Wind,0.0
11185,Norway,NOR,1990,0.0,Wind,0.0
11186,Norway,NOR,1991,0.0,Wind,0.0
11187,Norway,NOR,1992,0.0,Wind,0.0
11188,Norway,NOR,1993,0.0,Wind,0.0
11189,Norway,NOR,1994,0.0,Wind,0.0
11190,Norway,NOR,1995,0.0,Wind,0.0
11191,Norway,NOR,1996,0.0,Wind,0.0
